BANKNIFTYWK36600CE,01-10-2021 09:15,725.25
BANKNIFTYWK36600CE,01-10-2021 09:16,729.95
BANKNIFTYWK36600CE,01-10-2021 09:17,737.85
BANKNIFTYWK36600CE,01-10-2021 09:18,724.05
BANKNIFTYWK36600CE,01-10-2021 09:19,718.8
BANKNIFTYWK36600CE,01-10-2021 09:20,720
BANKNIFTYWK36600CE,01-10-2021 09:21,691.35
BANKNIFTYWK36600CE,01-10-2021 09:22,757.25
BANKNIFTYWK36600CE,01-10-2021 09:23,727.75
BANKNIFTYWK36600CE,01-10-2021 09:24,738.55
BANKNIFTYWK36600CE,01-10-2021 09:25,741.4
BANKNIFTYWK36600CE,01-10-2021 09:26,760.65
BANKNIFTYWK36600CE,01-10-2021 09:27,782.8
BANKNIFTYWK36600CE,01-10-2021 09:28,770.15
BANKNIFTYWK36600CE,01-10-2021 09:29,797.35
BANKNIFTYWK36600CE,01-10-2021 09:30,776.3
BANKNIFTYWK36600CE,01-10-2021 09:31,799
BANKNIFTYWK36600CE,01-10-2021 09:32,803.55
BANKNIFTYWK36600CE,01-10-2021 09:33,794.05
BANKNIFTYWK36600CE,01-10-2021 09:34,807.15
BANKNIFTYWK36600CE,01-10-2021 09:35,780.1
BANKNIFTYWK36600CE,01-10-2021 09:36,749.75
BANKNIFTYWK36600CE,01-10-2021 09:37,799.1
BANKNIFTYWK36600CE,01-10-2021 09:38,770
BANKNIFTYWK36600CE,01-10-2021 09:39,783.7
BANKNIFTYWK36600CE,01-10-2021 09:40,784.9
BANKNIFTYWK36600CE,01-10-2021 09:41,783.65
BANKNIFTYWK36600CE,01-10-2021 09:42,825
BANKNIFTYWK36600CE,01-10-2021 09:43,803.75
BANKNIFTYWK36600CE,01-10-2021 09:44,777
BANKNIFTYWK36600CE,01-10-2021 09:45,746.2
BANKNIFTYWK36600CE,01-10-2021 09:46,735.5
BANKNIFTYWK36600CE,01-10-2021 09:47,735.3
BANKNIFTYWK36600CE,01-10-2021 09:48,741.7
BANKNIFTYWK36600CE,01-10-2021 09:49,735
BANKNIFTYWK36600CE,01-10-2021 09:50,711.65
BANKNIFTYWK36600CE,01-10-2021 09:51,691.5
BANKNIFTYWK36600CE,01-10-2021 09:52,703.7
BANKNIFTYWK36600CE,01-10-2021 09:53,707.45
BANKNIFTYWK36600CE,01-10-2021 09:54,709
BANKNIFTYWK36600CE,01-10-2021 09:55,704.05
BANKNIFTYWK36600CE,01-10-2021 09:56,717.65
BANKNIFTYWK36600CE,01-10-2021 09:57,704
BANKNIFTYWK36600CE,01-10-2021 09:58,718
BANKNIFTYWK36600CE,01-10-2021 09:59,719.4
BANKNIFTYWK36600CE,01-10-2021 10:00,732.9
BANKNIFTYWK36600CE,01-10-2021 10:01,732.8
BANKNIFTYWK36600CE,01-10-2021 10:02,720.65
BANKNIFTYWK36600CE,01-10-2021 10:03,722.4
BANKNIFTYWK36600CE,01-10-2021 10:04,720
BANKNIFTYWK36600CE,01-10-2021 10:05,748
BANKNIFTYWK36600CE,01-10-2021 10:06,739.8
BANKNIFTYWK36600CE,01-10-2021 10:07,720.75
BANKNIFTYWK36600CE,01-10-2021 10:08,729.95
BANKNIFTYWK36600CE,01-10-2021 10:09,733.85
BANKNIFTYWK36600CE,01-10-2021 10:10,737.25
BANKNIFTYWK36600CE,01-10-2021 10:11,734.45
