BANKNIFTYWK36700CE,01-10-2021 09:15,667.05
BANKNIFTYWK36700CE,01-10-2021 09:16,671.95
BANKNIFTYWK36700CE,01-10-2021 09:17,669.45
BANKNIFTYWK36700CE,01-10-2021 09:18,661.85
BANKNIFTYWK36700CE,01-10-2021 09:19,658.3
BANKNIFTYWK36700CE,01-10-2021 09:20,655
BANKNIFTYWK36700CE,01-10-2021 09:21,630.9
BANKNIFTYWK36700CE,01-10-2021 09:22,695.4
BANKNIFTYWK36700CE,01-10-2021 09:23,662.5
BANKNIFTYWK36700CE,01-10-2021 09:24,676.1
BANKNIFTYWK36700CE,01-10-2021 09:25,675.65
BANKNIFTYWK36700CE,01-10-2021 09:26,690.85
BANKNIFTYWK36700CE,01-10-2021 09:27,713
BANKNIFTYWK36700CE,01-10-2021 09:28,703.8
BANKNIFTYWK36700CE,01-10-2021 09:29,722.7
BANKNIFTYWK36700CE,01-10-2021 09:30,708
BANKNIFTYWK36700CE,01-10-2021 09:31,728.55
BANKNIFTYWK36700CE,01-10-2021 09:32,733.05
BANKNIFTYWK36700CE,01-10-2021 09:33,731.35
BANKNIFTYWK36700CE,01-10-2021 09:34,723
BANKNIFTYWK36700CE,01-10-2021 09:35,720.75
BANKNIFTYWK36700CE,01-10-2021 09:36,678.25
BANKNIFTYWK36700CE,01-10-2021 09:37,736
BANKNIFTYWK36700CE,01-10-2021 09:38,709.1
BANKNIFTYWK36700CE,01-10-2021 09:39,717.6
BANKNIFTYWK36700CE,01-10-2021 09:40,710.3
BANKNIFTYWK36700CE,01-10-2021 09:41,707.4
BANKNIFTYWK36700CE,01-10-2021 09:42,742.1
BANKNIFTYWK36700CE,01-10-2021 09:43,732.5
BANKNIFTYWK36700CE,01-10-2021 09:44,705
BANKNIFTYWK36700CE,01-10-2021 09:45,680
BANKNIFTYWK36700CE,01-10-2021 09:46,667.65
BANKNIFTYWK36700CE,01-10-2021 09:47,668.25
BANKNIFTYWK36700CE,01-10-2021 09:48,673.6
BANKNIFTYWK36700CE,01-10-2021 09:49,666.7
BANKNIFTYWK36700CE,01-10-2021 09:50,645.35
BANKNIFTYWK36700CE,01-10-2021 09:51,627.85
BANKNIFTYWK36700CE,01-10-2021 09:52,637.6
BANKNIFTYWK36700CE,01-10-2021 09:53,635.55
BANKNIFTYWK36700CE,01-10-2021 09:54,645.3
BANKNIFTYWK36700CE,01-10-2021 09:55,641.9
BANKNIFTYWK36700CE,01-10-2021 09:56,651.95
BANKNIFTYWK36700CE,01-10-2021 09:57,637.5
BANKNIFTYWK36700CE,01-10-2021 09:58,659.1
BANKNIFTYWK36700CE,01-10-2021 09:59,656.7
